Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Tralia House,http://www.selfcateringinkerry.com,+353(0)669764706,-9.596613973,52.16942164,Kerry,Firies,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Mount Edward Lodge,http://www.mountedwardlodge.com,+353(0)719163263,-8.548085,54.380375,Sligo,Grange,Republic of Ireland,"B&B,Covid Safety Charter"
Coachmans Hotel,http://www.thecoachmans.com,+353(0)646641311,-9.583693,51.879458,Kerry,Kenmare,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Birchgrove House,http://birchgrove-bnb.com,+353(0)91790238,-8.905555971,53.27603598,Galway,Oranmore,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Leixlip Manor and Gardens,http://www.leixlipmanorhotel.ie,+353(0)16514900,-6.488585316,53.36552326,Kildare,Leixlip,Republic of Ireland,Hotel
Upton Court Holiday Cottages,http://www.uptoncourt.ie/cottages,+353(0)539130128,-6.280268,52.517509,Wexford,Kilmuckridge,Republic of Ireland,Self Catering Accommodation
Castle Quay,https://www.facebook.com/CastleQuayHolidayHomes,+353(0)879312322,-8.603733,51.700628,Cork,Ballinadee,Republic of Ireland,Self Catering Accommodation
Alder Cottage,http://www.barncottageholidayhomes.com,+353(0)749137314,-7.734226783,54.95475454,Donegal,Churchill,Republic of Ireland,Self Catering Accommodation
Isaacs Hostel,http://www.facebook.com/isaacshosteldublin,+353(0)18556215,-6.253322,53.34998,Dublin,Dublin,Republic of Ireland,Hostel
The Railway Hostel,http://www.therailway.ie/,+353(0)719144530,-8.480979037,54.27266293,Sligo,,Ireland,"Hostel,Welcome Standard"
Ashmore House,https://www.facebook.com/ashmorehousebedandbreakfast/,+353(0)6261286,-7.88685,52.51559,Tipperary,Cashel,Republic of Ireland,B&B
Shandon Hotel & Spa,http://www.shandonhotelspa.com/,+353(0)749136137,-7.906772,55.17987,Donegal,Dunfanaghy,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Arvagh Market Square Apartments,,+353(0)494335127,-7.581469818,53.92334125,Cavan,Arvagh,Ireland,Self Catering Accommodation
Hazelwood Lodge,http://www.hazelwoodlodge.ie/,+353(0)657077092,-9.155771037,53.10608224,Clare,Ballyvaughan,Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Arbutus Hotel,http://www.arbutuskillarney.com,+353(0)646631037,-9.506098047,52.05955281,Kerry,Killarney,Republic of Ireland,"Hotel,Covid Safety Charter"
Westport Holiday Apartments,http://www.westportapartment.com,+353(0)9826963,-9.525503,53.798414,Mayo,Westport,Republic of Ireland,Self Catering Accommodation
The Manse,http://www.cootehilltourism.com,+353(0)495552322,-7.084248,54.074193,Cavan,Cootehill,Republic of Ireland,B&B
Hillview Self Catering,http://www.hillviewhouselusk.com,+353(0)18438218,-6.148141076,53.54206191,Dublin,Lusk,Ireland,"Self Catering Accommodation,Covid Safety Charter"
Atlantic Way Lodge,,+353(0)872706902,-9.728456024,52.60581416,Clare,Carrigaholt,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Hounslow House,https://www.facebook.com/Hounslow-House-BB-642049809148886/,+353(0)449661144,-7.229234,53.691573,Westmeath,Fore,Republic of Ireland,"B&B,Covid Safety Charter"
Murphy's Hotel,http://murphys-hotel.ie,+353(0)40238109,-6.464082557,52.79959993,Wicklow,Tinahely,Ireland,Hotel
The Demesne,http://www.thedemesne.ie,+353(0)214667210,-8.061787,51.91116,Cork,Castlemartyr,Republic of Ireland,Self Catering Accommodation
Riversdale Country House,https://www.facebook.com/RiversdaleCountryHouse/,+353(0)749374017,-7.259930157,55.25393148,Donegal,Carndonagh,Republic of Ireland,"B&B,Covid Safety Charter"
The Old Bank Town House,https://www.oldbankhousekinsale.com/,+353(0)214774075,-8.521975,51.705998,Cork,Kinsale,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Brennan's B&B,https://www.brennansbnb.ie,+353(0)749551235,-8.282142,54.796294,Donegal,Glenties,Republic of Ireland,"B&B,Covid Safety Charter"
Rockhill Holiday Park,http://www.rockhill.ie/,+353(0)749150012,-7.671828,55.13738,Donegal,Kerrykeel,Republic of Ireland,"Self Catering Accommodation,Stay and Spend"
Parkview Cottage,,353720000000,-7.723767,53.961689,Leitrim,Aughavas,Republic of Ireland,Self Catering Accommodation
Groveside Farm,http://www.grovesidefarm.com,+353(0)539135305,-6.572782,52.212186,Wexford,Kilmore Quay,Republic of Ireland,B&B
Ros-earl B&B,http://www.booking.com/hotel/ie/rosearl-b-amp-b.en-gb.html?,+353(0)749721462,-8.109945,54.648606,Donegal,Donegal Town,Republic of Ireland,B&B
The Ferry House,,+353(0)879574950,-9.374369,52.572303,Kerry,Tarbert,Republic of Ireland,Hostel
Kilmore Quay Camping and Holiday Park,https://kilmorequaycampsite.ie/,+353(0)877959360,-6.591815315,52.17539771,Wexford,Kilmore Quay,Republic of Ireland,"Camping,Welcome Standard"
Hillview,http://www.hillviewbray.com,+353(0)12877226,-6.09384331,53.17329616,Wicklow,Bray,Ireland,"B&B,Covid Safety Charter"
Stella Maris Country House Hotel,http://www.stellamarisireland.com,+353(0)9643322,-9.392421,54.299556,Mayo,Ballycastle,Republic of Ireland,"Hotel,Covid Safety Charter"
Riverwalk House,https://www.bandbireland.com/accommodation/25888/river-walk-house,35391552788,-9.325448,53.429063,Galway,Oughterard,Ireland,"B&B,Covid Safety Charter"
Killaghy Castle,,+353(0)529153112,-7.514416,52.517229,Tipperary,Mullinahone,Republic of Ireland,Self Catering Accommodation
Pembroke Hotel,http://www.facebook.com/pembrokekilkenny,+353(0)567783500,-7.251331,52.649364,Kilkenny,Kilkenny City,Republic of Ireland,"Hotel,Stay and Spend"
Carbery Cottage Guest Lodge,http://www.carbery-cottage-guest-lodge.net,+353(0)2761368,-9.57533,51.617549,Cork,Durrus,Republic of Ireland,B&B
The Grafton Hotel,https://www.facebook.com/graftonhoteldublin/,+353(0)12552700,-6.264028426,53.34093504,Dublin,Dublin,Republic of Ireland,Hotel
Glen Guesthouse,http://www.glenguesthouse.com,+353(0)18551374,-6.254781,53.351642,Dublin,,Republic of Ireland,Guesthouse
Mystical Rose,https://www.facebook.com/pages/category/Bed-and-Breakfast/Mystical-Rose-BB-196630870397385/#,+353(0)646631453,-9.49724,52.051191,Kerry,Killarney,Republic of Ireland,B&B
Doonmore Hotel,http://www.doonmorehotel.com,+353(0)9545814,-10.2279978,53.61410029,Galway,Inishbofin,Republic of Ireland,"Hotel,Covid Safety Charter"
Island House,http://www.islandhouseselfcatering.ie,+353(0)494334563,-7.491047,54.020933,Cavan,Killeshandra,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Clonmore Lodge,http://www.clonmorelodge.com,+353(0)657087020,-9.455001,52.799763,Clare,Quilty,Republic of Ireland,"B&B,Covid Safety Charter"
Ashgrove B&B,http://www.ashgrovebandb.ie,+353(0)40469750,-6.078304918,52.94123888,Wicklow,,Republic of Ireland,"B&B,Covid Safety Charter"
Muldowney's B&B,http://www.muldowneysbb.com,+353(0)879081277,-8.51718307,54.98210205,Donegal,Letterkenny,Ireland,"B&B,Covid Safety Charter"
Cavan Crystal Hotel,http://www.facebook.com/hotelcavancrystal,+353(0)494360600,-7.341139,53.982959,Cavan,Cavan Town,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Granvue House Hotel,http://granvue.ie/,+353(0)429375109,-6.257643,54.088926,Louth,Omeath,Republic of Ireland,Hotel
Sancta Maria,http://sanctamariabb.com,+353(0)646632447,-9.489716,52.059244,Kerry,Killarney,Republic of Ireland,"B&B,Covid Safety Charter"
Rosturk Woods,http://rosturkwoods.ie,+353(0)876573840,-9.70806511,53.90086017,Mayo,Mulranny,Ireland,Self Catering Accommodation
Rosturk Woods,http://rosturkwoods.ie,+353(0)876573840,-9.70806511,53.90086017,Mayo,Mulranny,Ireland,Self Catering Accommodation
The White House Hostel,http://www.hostelworld.com/hosteldetails.php/The-White-House-Hostel/Sligo/21624?gclid=,+353(0)719145160,-8.47376,54.27374,Sligo,Sligo Town,Republic of Ireland,"Hostel,Welcome Standard"
Clifton Court Hotel,http://www.cliftoncourthotel.ie,+353(0)18743535,-6.257915,53.348117,Dublin,Dublin,Republic of Ireland,"Hotel,Covid Safety Charter"
Glen Villa,http://glenvillabnb.com,+353(0)91527270,-9.077644226,53.26181909,Galway,Salthill,Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Sraid Eoin House,https://www.sraideoinhouse.com/,+353(0)669151409,-10.266255,52.140429,Kerry,Dingle,Republic of Ireland,B&B
Blackwater Eco Pods,http://www.blackwaterecotours.ie/eco-pods/,+353(0)892538699,-7.850812413,52.08844899,Waterford,Villierstown,Ireland,"Camping,Covid Safety Charter,Welcome Standard,Glamping"
Riverside House,,+353(0)495552150,-7.094965,54.062679,Cavan,Cootehill,Republic of Ireland,"B&B,Covid Safety Charter"
"Oranmore Lodge Hotel, Conference and Leisure Centre",https://www.facebook.com/oranmorelodgehotel?ref=hl,+353(0)91794400,-8.930882414,53.27602566,Galway,Oranmore,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Annally,http://www.annally.ie,+353(0)18327485,-6.165006,53.379759,Dublin,Raheny,Republic of Ireland,B&B
Millstone Cottages,http://www.millstonecottages.com,353749000000,-7.667255,55.107676,Donegal,Milford,Republic of Ireland,Self Catering Accommodation
Kennys Guesthouse,http://www.kennysguesthouse.com,+353(0)949023091,-9.296415,53.857937,Mayo,Castlebar,Republic of Ireland,Guesthouse
An Riasc B&B,http://www.anriasc.ie,+353(0)669155446,-10.34048982,52.2172558,Kerry,Ballydavid,Republic of Ireland,"B&B,Covid Safety Charter"
Watersedge B&B,http://watersedgekenmare.com,+353(0)646641707,-9.583920929,51.86909467,Kerry,Kenmare,Ireland,"B&B,B&B Ireland"
Hill View Farm,,+353(0)949546500,-9.290112,53.550315,Mayo,Cong,Republic of Ireland,B&B
Annie Mays,https://www.facebook.com/anniemaysskibbereen/?rf=178583642224306,+353(0)2822930,-9.268744326,51.5493677,Cork,Skibbereen,Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Newpark Hotel,https://www.newparkhotelkilkenny.com,+353(0)567760500,-7.250554242,52.66435309,Kilkenny,Kilkenny City,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Diamond Hill Country House,http://www.diamondhill.ie,+353(0)860658631,-7.079989712,52.27737372,Waterford,Waterford City,Ireland,"B&B,Welcome Standard"
Brú na Dromoda,http://www.hosteldromidwaterville.com/,+353(0)669474782,-10.05799912,51.90817525,Kerry,Waterville,Republic of Ireland,Hostel
River Valley Farmhouse,http://www.rivervalleyfarmhouse.com,+353(0)51561354,-6.775993,52.275947,Wexford,Wellington Bridge,Republic of Ireland,"B&B,Covid Safety Charter"
Thomond House,,+353(0)876489197,-8.903560214,52.7799622,Clare,,Ireland,B&B
Arnold's Hotel,http://www.arnoldshotel.com,+353(0)749136208,-7.969796572,55.18343359,Donegal,Dunfanaghy,Republic of Ireland,"Hotel,Covid Safety Charter"
Rountree's Hill,http://www.rountreeshill.com,+353(0)867398346,-7.073139,54.055357,Cavan,Cootehill,Ireland,Self Catering Accommodation
Bunbeg House,http://www.bunbeghouse.com,+353(0)749531305,-8.309111,55.057886,Donegal,Bunbeg,Republic of Ireland,"B&B,Welcome Standard"
"Mount Errigal Hotel, Conference and Leisure Centre",http://www.mounterrigal.com,+353(0)749122700,-7.713928566,54.95048801,Donegal,Letterkenny,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Red Cow Moran Hotel,https://www.facebook.com/redcowmoranhotel/,+353(0)14593650,-6.363908,53.318877,Dublin,,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Broadmeadow Country House,http://www.irishcountryhouse.com,+353(0)18352823,-6.360194,53.490558,Meath,Ashbourne,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Davmar,http://www.davmar-blarney.com,+353(0)872408902,-8.567789,51.940001,Cork,Blarney,Republic of Ireland,"B&B,Covid Safety Charter"
Keel Holiday Cottages,http://www.mayoholidays.com,+353(0)949032054,-10.07831958,53.97402165,Mayo,,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
The Old Stable Mews,http://www.facebook.com/CastleLeslieEstate,+353(0)4788100,-6.889774,54.319846,Monaghan,Glaslough,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Lough Lannagh Caravan Park,http://www.loughlannagh.ie/caravan-camping,+353(0)949027111,-9.324560434,53.84917394,Mayo,Castlebar,Republic of Ireland,"Camping,Covid Safety Charter"
Newlands Lodge,http://www.newlandslodge.com,+353(0)567729862,-7.26364,52.59256,Kilkenny,Kilkenny City,Ireland,"B&B,Covid Safety Charter"
Creighton Hotel,http://www.creightonhotel.ie/,+353(0)4751055,-7.234677674,54.18135998,Monaghan,Clones,Republic of Ireland,"Hotel,Covid Safety Charter"
Kettle's Country House Hotel,http://www.kettleshotel.ie,+353(0)18138511,-6.28824,53.482444,Dublin,Swords,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Muxnaw Lodge,http://muxnawlodge.eu,+353(0)646641252,-9.581869,51.869558,Kerry,Kenmare,Republic of Ireland,"B&B,B&Bs,Historic House"
Frontier Hotel,http://www.frontierhotel.ie,+353(0)749368667,-7.378398,55.040162,Donegal,Bridgend,Republic of Ireland,"Hotel,Covid Safety Charter"
Bunhovil ,https://www.portbegholidayhomes.com/bunholvil-bungalow/,353720000000,-8.297162,54.4756516,Donegal,,Ireland,"Self Catering Accommodation,Welcome Standard"
Earls Court Hotel,http://www.killarney-earlscourt.ie,+353(0)646634009,-9.504769,52.051678,Kerry,Killarney,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Lynolan House,http://www.lynolan.com,+353(0)429336553,-6.413865,53.970614,Louth,Dundalk,Republic of Ireland,B&B
Number 4 Castle End,http://www.baltimoreyachtcharters.com,+353(0)2820160,-9.373144,51.483972,Cork,Baltimore,Republic of Ireland,Self Catering Accommodation
Clifden Guesthouse,http://www.thekeycollection.ie/clifden-guesthouse.html,+353(0)18665626,-6.260378,53.355915,Dublin,Dublin City,Republic of Ireland,"Guesthouse,Stay and Spend"
Fitzgeralds Farmhouse & Equestrian Centre,http://www.fitzgeraldsfarmhouse.com,+353(0)6831217,-9.302449,52.371901,Limerick,Abbeyfeale,Republic of Ireland,"B&B,Covid Safety Charter"
Belmont House,http://www.bandbireland.com/accommodation/26404/belmont-house,+353(0)51832174,-7.094796,52.269504,Waterford,Waterford City,Republic of Ireland,"B&B,Covid Safety Charter"
The Farm Cottages,http://www.thefarmcottages.com,+353(0)2226103,-8.466452241,52.15412682,Cork,Bridgetown,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Crowne Plaza Dublin Northwood,http://www.crowneplazadublin.ie,+353(0)18628888,-6.245539,53.404501,Dublin,Santry,Republic of Ireland,"Hotel,Covid Safety Charter"
Newport House Hotel,http://www.newporthouse.ie,3539841222,-9.5466141,53.884676,Mayo,Newport,Ireland,Hotel
Álaind Lodges,https://www.alaind.ie,353853000000,-9.9084019,51.8438919,Kerry,Sneem,Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Seawinds Bed and Breakfast,http://www.seawindsireland.com,+353(0)749732003,-8.441574513,54.6369849,Donegal,Killybegs,Republic of Ireland,"B&B,Covid Safety Charter"
Harbour View Hotel,http://www.harbourhotel.ie,+353(0)45879145,-6.667711507,53.21620728,Kildare,Naas,Republic of Ireland,Hotel
Ardnagashel Estate,https://twitter.com/search?q=rentacottageIRE&src=typd,+353(0)61411109,-9.472418,51.726924,Cork,Bantry,Republic of Ireland,Self Catering Accommodation
Kilcooly's Country House,http://www.golfballybunion.com/location.htm,+353(0)6827112,-9.67093216,52.51083782,Kerry,Ballybunion,Ireland,"Hotel,Covid Safety Charter"
Newtown Cove Caravan and Camping Park,https://www.facebook.com/pages/Newtown-Cove-Caravan-Park-Tramore/214205415369614,+353(0)51381979,-7.172576,52.147718,Waterford,Tramore,Republic of Ireland,"Camping,Covid Safety Charter,Stay and Spend"
Lissarda,http://lissarda.com,+353(0)526122593,-7.688391962,52.35081372,Tipperary,Clonmel,Republic of Ireland,"B&B,B&B Ireland"
Culdonagh Manor,https://www.bandbireland.com/accommodation/28205/culdonagh-manor,353749000000,-7.2341681,55.2800227,Donegal,Malin,Ireland,"B&B,B&B Ireland"
Bere Island Lodge,http://www.bereislandlodge.com,+353(0)2775988,-9.818695945,51.63631668,Cork,Bere Island,Republic of Ireland,B&B
Galway Coast Cottages,http://www.galwaycoastcottages.com,+353(0)91592784,-9.16435894,53.25034838,Galway,Barna,Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
"Castlecourt Hotel Spa, Leisure and Conference",http://www.castlecourthotel.ie,+353(0)9855088,-9.518986897,53.8011624,Mayo,Westport,Republic of Ireland,"Hotel,Stay and Spend"
Teach An Easard,http://www.teachaneasard.com,+353(0)9523560,-10.091029,53.42398,Galway,Ballyconneely,Republic of Ireland,"B&B,Covid Safety Charter"
Westwood,,+353(0)9825520,-9.506088,53.794986,Mayo,Westport,Republic of Ireland,"B&B,Covid Safety Charter"
Conamara House,http://www.conamarahouse.com,+353(0)9523530,-10.127291,53.416071,Galway,Ballyconneely,Republic of Ireland,"B&B,Covid Safety Charter"
Castle Arms Hotel,http://www.castlearmshotel.ie,+353(0)578736117,-7.396035831,52.84537189,Laois,Durrow,Republic of Ireland,Hotel
Haggart House,https://haggart-house.business.site,3532750847,-9.3651132,51.7055461,Cork,Bantry,Ireland,"Self Catering Accommodation,Welcome Standard"
Mannix Point Camping and Caravan Park,http://www.campinginkerry.com,+353(0)669472806,-10.24526,51.941941,Kerry,,Republic of Ireland,"Camping,Covid Safety Charter"
Huntington Castle,http://www.huntingtoncastle.com,+353(0)539377160,-6.649045974,52.6903993,Carlow,Clonegal,Ireland,"B&B,Welcome Standard"
Anchorage,http://www.anchoragebb.com,+353(0)214773162,-8.52289,51.707711,Cork,Kinsale,Republic of Ireland,B&B
O'Connor's Farmhouse,http://www.oconnorsdoolin.com,+353(0)657074498,-9.380141,53.016356,Clare,Doolin,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Haven's Rest,http://www.havensrest.com,+353(0)646632733,-9.515713,52.094065,Kerry,Killarney,Republic of Ireland,B&B
Country Cottages,http://rayscottages.clareireland.net/,+353(0)657077071,-9.124042,53.128182,Clare,Ballyvaughan,Republic of Ireland,Self Catering Accommodation
Dingle Gate Hostel,http://www.dinglegatehostel.com,+353(0)669157150,-10.028498,52.160462,Kerry,Annascaul,Republic of Ireland,Hostel
Court Yard Hotel,https://www.facebook.com/CourtYardHotel/,+353(0)16295100,-6.488791,53.364022,Kildare,Leixlip,Republic of Ireland,"Hotel,Covid Safety Charter"
Michaeleen's Manor B&B,http://www.michaeleensmanor.com/,353950000000,-9.270113,53.539006,Mayo,,Ireland,"B&B,Covid Safety Charter,Stay and Spend"
Greenfields Farmhouse,,+353(0)6841233,-9.544902444,52.55166628,Kerry,Listowel,Republic of Ireland,B&B
The Henhouse,http://duffysofballybin.ie/,+353(0)866033958,-6.429597353,53.51012729,Meath,Ashbourne,Ireland,Self Catering Accommodation
Percy French Hotel,https://www.facebook.com/percyfrenchhotel,+353(0)719633300,-8.103714891,53.77598183,Roscommon,Strokestown,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
The Honey Pod,http://thehoneypod.ie,+353(0)873592921,-8.20677461,54.55291075,Donegal,,Ireland,"B&B,Welcome Standard"
