Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Red Bank Restaurant,http://www.redbank.ie,+353(0)18490439,-6.109053,53.579678,Dublin,Skerries,Republic of Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
O'Connell Bridge,,,-6.259107081,53.34729166,Dublin,,Ireland,
Kenmare Farmers Market,http://kenmareselfcatering.wordpress.com/2011/10/09/kenmare-farmers-market/,353647000000,-9.585294,51.880722,Kerry,Kenmare,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
BarneyS Kidzclub,http://barneyskidzclub.com,+353(0)656821477,-8.981928283,52.86256116,Clare,Ennis,Ireland,"Activity Operator,Cafe,Food and Drink"
On Yer Bike - Louth,https://www.onyerbike.ie/,353880000000,-6.1926051,54.0518235,Louth,Carlingford,Ireland,"Cycling,Activity Operator,Venue,Sports Venues,Bike Rental"
Drumsheen Looped Walk,,,-9.155181099,54.11463268,Mayo,Ballina,Republic of Ireland,Walking
Robinstown Great Standing Stones,,,-6.835135386,52.41827227,Wexford,New Ross,Republic of Ireland,
Yellow Umbrella Tours Ltd,http://dublinfreewalkingtour.ie,+353(0)830673393,-6.260216299,53.34971509,Dublin,Dublin City,Ireland,"Walking,Activity Operator,Tour"
Lighthouse Tavern,https://facebook.com/fanadlighthousetavern,353749000000,-7.6319416,55.2761314,Donegal,Letterkenny,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Juggys Well,,+353(0)12148451,-6.124837,53.287293,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Cafe"
Larganmore Loop,,,-9.113049252,53.98198325,Mayo,Foxford,Republic of Ireland,Walking
Con and Maura's Bar Clonakilty,https://www.facebook.com/Con-and-Mauras-Bar-Clonakilty-188828944618418,353239000000,-8.888493,51.623282,Cork,Clonakilty,Ireland,"Food and Drink,Pubs and Bar"
7 Day All Ireland Rocker Tour - Shamrocker Adventures,http://www.shamrockeradventures.com,+353(0)16727651,-6.269701,53.343801,Dublin,,Ireland,"Activity Operator,Tour"
Angling Middle Lee,,+353(0)2641222,-8.9637,51.906862,Cork,Macroom,Republic of Ireland,"Fishing,Angling"
The Wheelhouse Café,https://www.facebook.com/TWHCBurtonport,353750000000,-8.4274653,54.983913,Donegal,Burtonport,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Banquet,Cafe,Local Produce,Seafood,Vegan,Vegetarian"
The Beauty Rooms at Castletroy Park Hotel,https://www.castletroypark.ie/experience/beauty-rooms,35361335566,-8.5768931,52.6667813,Limerick,,Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
O'Connells in Donnybrook,http://www.oconnellsdonnybrook.com,+353(0)12696116,-6.238351406,53.3228432,Dublin,Donnybrook,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
Monart Destination Spa,https://www.monart.ie/spa,353539000000,-6.6123399,52.5071361,Wexford,,Ireland,"Restaurant,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Fitness and Leisure,Venue,Spa,Cafe,Food and Drink"
AJLA Restaurant,https://www.ajla.ie,35391485413,-8.8803425,53.2276828,Galway,Clarinbridge,Ireland,"Food and Drink,Restaurant,Seafood"
Jump Zone Sandyford,https://jumpzone.ie/sandyford,35312939356,-6.214489,53.272654,Dublin,Sandyford,Ireland,"Covid Safety Charter,Activity Operator,Adventure Park,Cafe,Food and Drink,Food Shops,Shopping"
Break for the Border,http://www.breakfortheborder.com/home.htm,+353(0)14781190,-6.26407,53.34112,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Shearwater Sea Kayaking,https://www.facebook.com/shearwaterkayak,353880000000,-6.068294,53.3896129,Dublin,Howth,Ireland,"Kayaking,Activity Operator,Boat,Tour"
Murphy's Bar & Bistro,http://www.horseandhoundhotel.ie/restaurant/,35351428482,-6.836414,52.369193,Wexford,,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Auld Dubliner,http://www.aulddubliner.ie/,+353(0)16770527,-6.26198,53.34555,Dublin,Dublin City Centre,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Westbury Club,http://www.westburyclub.com,+353(0)18453488,-6.153194329,53.45226108,Dublin,Malahide,Ireland,"Venue,Casinos"
Mod Tours,,+353(0)879582258,-8.435531709,51.90772588,Cork,,Republic of Ireland,"Activity Operator,Tour"
Dublin Food Co-op Organic Food Market,https://www.dublinfood.coop,35314544258,-6.3101959,53.3423451,Dublin,Kilmainham,Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
The Heron's Cove,heronscove.com/restaurant/,3532835225,-9.7090568,51.4958648,Cork,Goleen,Ireland,"Food and Drink,Restaurant,Seafood"
The Italian Corner at Eliza Lodge Guesthouse,,+353(0)16719114,-6.264848,53.345627,Dublin,,Republic of Ireland,"Food and Drink,Restaurant"
Kilkee Waterworld,http://www.kilkeewaterworld.ie,+353(0)659056855,-9.646153,52.683175,Clare,Kilkee,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Cafe,Food and Drink,Activity Operator"
Introducing Joyce's Dublin Walking Tour ,http://www.jamesjoyce.ie,+353(0)18788547,-6.259988,53.354157,Dublin,Dublin City Centre,Republic of Ireland,"Walking,Activity Operator,Tour"
Courthouse Restaurant - Monaghan,https://www.courthouserestaurant.ie,353430000000,-6.719359,53.9781104,Monaghan,Carrickmacross,Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
Irish Coaches 32CC,http://www.irishcoaches.ie,+353(0)18788898,-6.258899,53.347894,Dublin,Dublin City Centre,Republic of Ireland,"Transport,Coach,Road"
The Ragg,http://www.theragg.com,35350451376,-7.9116813,52.7165565,Tipperary,Bouladuff,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Eclipse Cinemas Bundoran,http://www.facebook.com/bundoran.cineplex/,+353(0)719829999,-8.274164,54.477631,Donegal,Bundoran,Ireland,"Movies,Cinema,Venue,Cafe,Food and Drink"
Duffy's Bar & Lounge,http://www.duffys.ie,+353(0)18450735,-6.154546,53.450756,Dublin,Malahide,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar,Seafood"
Finíns,http://www.finins.ie,353215000000,-8.1725082,51.9136922,Cork,Midleton,Ireland,"Food and Drink,Restaurant,Seafood"
Wild Atlantic Way featuring Loop Head Peninsula,http://www.quicktours.ie,+353(0)14659972,-6.259236647,53.34554983,Dublin,,Ireland,"Activity Operator,Tour"
Hook & Ladder Café Limerick,http://www.hookandladder.ie,35361413778,-8.6279408,52.6641827,Limerick,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Cafe"
Café Lucia,https://www.cafelucia.ie,35351825553,-7.0824837,52.2464591,Waterford,,Ireland,"Food and Drink,Restaurant,Cafe"
Buncrana Coastal Walk,http://www.visitinishowen.com,+353(0)743962602,-7.453633702,55.13279204,Donegal,Buncrana,Republic of Ireland,"Walking,Activity Operator"
Goresbridge Horse Sales,http://www.irishhorse.com,353600000000,-6.9924491,52.630612,Kilkenny,Goresbridge,Ireland,"Horse Riding,Equestrian"
Angling In The Barony Of Erris,,+353(0)9782292,-9.98892,54.2237,Mayo,,Republic of Ireland,"Fishing,Angling"
James Joyce Centre Footsteps of Leopold Bloom Tour,http://www.jamesjoyce.ie,+353(0)18788547,-6.2601572,53.3540765,Dublin,Dublin City Area North,Ireland,"Walking,Activity Operator,Tour"
Trad Softly Walking Tours,http://tradsoftlytours.wordpress.com/,+353(0)868562537,-8.480807126,54.2713073,Sligo,,Ireland,"Walking,Activity Operator,Venue,Music,Tour"
Birr Town Trail & Riverbank Walks,http://www.shannonregiontrails.ie,,-7.910271183,53.09576424,Offaly,Birr,Ireland,Walking
Fifty4 Restaurant & Pizzeria,http://www.facebook.com/Fifty4restaurant/,+353(0)18492724,-6.1056043,53.5777221,Dublin,Skerries,Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
Connemara Magic!,http://danielsammon.wordpress.com,+353(0)872602717,-9.983450824,53.59702365,Galway,Renvyle,Ireland,"Activity Operator,Tour"
Discover Nature Trails,http://www.facebook.com/Discover-Nature-263608323687803/,+353(0)16619713,-6.341488453,53.01019162,Dublin,,Ireland,"Walking,Activity Operator,Tour"
Kennedy's,http://www.facebook.com/kennedys.westlandrow?fref=ts,35316799077,-6.250759,53.342157,Dublin,Dublin City Centre,Republic of Ireland,"Food and Drink,Restaurant,Cafe,Pubs and Bar"
Donegal Tours,http://www.donegaltours.ie,+353(0)749135460,-7.735331,54.952238,Donegal,Gortahork,Ireland,"Activity Operator,Tour"
The Dark Horse,http://galwaybaybrewery.com/darkhorse,+353(0)12880789,-6.1796561,53.2998731,Dublin,Blackrock,Ireland,"Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
Callan Motte,"http://www.megalithicireland.com/Callan%20Motte,%20Kilkenny.html",,-7.3918159,52.546663,Kilkenny,Callan,Ireland,
Cill Dara Golf Club,https://www.cilldaragolfclub.com,35345521295,-6.8966604,53.1736035,Kildare,,Ireland,"Golf Course,Golf,Activity Operator"
My Gourmet Trail and Tour,http://mygourmettour.com,+353(0)872719423,-6.267175,53.343864,Dublin,Dublin City Centre,Ireland,"Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour"
Silks Restaurant,,+353(0)18453331,-6.151677,53.450704,Dublin,Malahide,Republic of Ireland,"Food and Drink,Restaurant"
Cliffs of Moher - Paddywagon Tours,http://www.paddywagontours.com,+353(0)18230822,-6.253413,53.349708,Dublin,Dublin City Centre,Ireland,"Activity Operator,Tour"
Gordon D'Arcy Guided Burren Tours,http://gordondarcynature.com,35391796028,-9.1494233,53.1155333,Clare,Ballyvaughan,Ireland,"Bird Watching,Nature and Wildlife,Walking,Activity Operator,Tour"
Hughes,,35318726540,-6.272294,53.346975,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Dublin by Taxi,http://www.dublinbytaxi.com,+353(0)877920338,-6.260359024,53.3497402,Dublin,Clonee,Ireland,"Activity Operator,Tour"
English Language Ireland,http://www.englishlanguage.ie,353599000000,-6.914977,52.831794,Carlow,Carlow Town,Republic of Ireland,Learning
Abbeyfeale Farmers Market,https://www.iomst.ie/market/abbeyfeale-farmers-market/,353877000000,-9.301963,52.384547,Limerick,Abbeyfeale,Republic of Ireland,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
Krust Bakery,http://www.krustbakery.com,+353(0)877513986,-6.264330336,53.3436772,Dublin,,Ireland,"Food and Drink,Restaurant,Cafe,Vegetarian"
Fade Street Social,http://www.facebook.com/FadeStreetSocial,+353(0)16040066,-6.263899,53.341824,Dublin,,Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
Padraicins Seafood Bar & Lounge,http://www.facebook.com/padraicins,35391592444,-9.2249206,53.2504799,Galway,Furbo,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Corcoran Tours,http://www.corcorantours.com,+353(0)646636666,-9.506765,52.059451,Kerry,Killarney,Ireland,"Activity Operator,Tour"
Ancestral Line,http://ancestralline.com,353861000000,-9.1057419,52.729145,Clare,,Ireland,"Activity Operator,Tracing Your Ancestors"
Cork and Blarney Castle Tour - Railtours Ireland First Class!,http://www.railtoursireland.com,+353(0)18560045,-6.250291,53.351003,Dublin,,Ireland,"Activity Operator,Tour"
Connemara Adventure Tours,http://www.connemaraadventuretours.com,+353(0)9542276,-9.769093,53.591904,Galway,Leenane,Republic of Ireland,"Cycling,Walking,Activity Operator,Day Tour,Tour"
John Keoghs The Lock Keeper,https://www.johnkeoghs.ie,35391449431,-9.058394,53.270118,Galway,,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
The Old Thatch Bar,http://theoldthatch.ie,3532495116,-7.992481,51.9426317,Cork,Killeagh,Ireland,"Food and Drink,Restaurant,Pubs and Bar"
The Oyster Tavern,http://oystertavern.ie,353217000000,-8.474225651,51.89748351,Cork,Cork City,Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Seafood,Vegetarian"
Green Acres,https://www.greenacres.ie/restaurant/,353539000000,-6.4639912,52.3413346,Wexford,,Ireland,"Food and Drink,Restaurant,Cafe"
StoneCutters Restaurant,http://www.stonecutterskitchen.com,353657000000,-9.403037,52.992716,Clare,Doolin,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
RIVA Restaurant,https://www.facebook.com/rivarestaurantdundalk,353429000000,-6.4016202,54.0038315,Louth,Dundalk,Ireland,"Food and Drink,Restaurant"
The Pathway Porter,http://www.thepathwayporter.com,353861000000,-6.403372,53.408801,Dublin,,Republic of Ireland,"Transport,Cycling,Walking,Activity Operator,Coach,Road"
Killarney Art Holidays,http://www.tinareedartist.com/courses,353858000000,-9.276174141,51.98775472,Kerry,Killarney,Republic of Ireland,"Craft,Shopping,Learning,Activity Operator"
Kilcock Golf Club,http://www.kilcockgolfclub.ie,35316287592,-6.706767,53.432715,Meath,Gallow,Ireland,"Golf Course,Golf,Activity Operator"
Furey's Bar & Restaurant,https://www.facebook.com/fureysbarmoyvalley,353470000000,-6.916225,53.429487,Kildare,Moyvalley,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
Irish Ferries,http://www.irishferries.com,+353(0)1818300400,-6.20217,53.348896,Dublin,,Republic of Ireland,"Transport,Coach,Road"
"Blarney Castle, Kilkenny and Irish Whiskey - Rabbie's Small Group Tours",https://www.rabbies.com/en,+44(0)1312263133,-6.255176855,53.34226042,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Lough Acoose Cloon Lough And Lough Reagh,,+353(0)669760102,-9.862725,52.008046,Kerry,Glencar,Republic of Ireland,"Fishing,Angling"
Mary Ann's Bar & Restaurant,https://www.facebook.com/Mary-Anns-Pub-and-Restaurant-160230404071813,3532836146,-9.1748961,51.528295,Cork,,Ireland,"Food and Drink,Restaurant"
Links Golf Ireland (Emerald Elite Ltd.),http://www.linksgolf-ireland.com,35318831940,-6.244623,53.4302707,Dublin,Swords,Ireland,"Covid Safety Charter,Transport,Golf,Activity Operator,Tour,Coach,Road"
Malahide Castle & Coastal Tour - City Sightseeing Dublin,https://twitter.com/CSDublin,+353(0)18980700,-6.259671082,53.34794156,Dublin,Dublin City Centre,Ireland,"Activity Operator,Tour"
College of Anaesthetists of Ireland,http://www.anaesthesia.ie,+353(0)871204307,-6.2480448,53.3401981,Dublin,,Ireland,Learning
Grange Golf Club,https://www.grangegolfclub.ie,35314932889,-6.2823638,53.2816496,Dublin,Rathfarnham,Ireland,"Golf Course,Golf,Activity Operator"
Wild Atlantic Cycle Tours,,+353(0)831606070,-9.522770941,53.79970635,Mayo,Westport,Ireland,"Cycling,Activity Operator,Tour"
Madigan's Pub O'Connell Street,http://www.madigansdublin.com/,+353(0)18743692,-6.260512672,53.35142813,Dublin,,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Blessington Lake Boat Hire,http://www.blessingtonlakeboathire.com,353874000000,-6.5021038,53.1087155,Wicklow,Blessington,Ireland,"Fishing,Angling,Sailing,Activity Operator,Boat,Tour"
Marine Education Centre,http://www.derrynane.ie,+353(0)872772525,-10.14348343,51.75955078,Kerry,Derrynane,Ireland,"Learning,Activity Operator"
Day Tour of Wicklow with Activity Options,http://www.daytourswicklow.ie,+353(0)877849599,-6.335353467,53.00984135,Dublin,Dublin City,Ireland,"Activity Operator,Tour"
Collins Coaches,http://www.collinscoaches.ie,+353(0)429672013,-6.723628,53.970736,Monaghan,Carrickmacross,Ireland,"Covid Safety Charter,Transport,Coach,Road"
Walking donegal,http://www.walkingdonegal.net/,+353(0)749165443,-8.08178434,55.14363761,Donegal,Falcarragh,Ireland,"Walking,Activity Operator,Tour"
Barron’s Bakery and Coffee House,http://www.barronsbakery.ie,3535854045,-7.849559,52.14665,Waterford,Cappoquin,Ireland,"Food and Drink,Restaurant,Cafe"
Birr Golf Club,http://birrgolfclub.ie,353579000000,-7.9099454,53.127233,Offaly,Birr,Ireland,"Golf Course,Golf,Driving Range,General,Golf Driving Range,Activity Operator"
Galway Irish Crystal,https://www.galwaycrystal.ie,35391757311,-8.996795,53.273695,Galway,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
The Pig's Ear Restaurant,http://www.thepigsear.com,+353(0)16703865,-6.254989,53.342132,Dublin,Dublin City Centre,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
Cork EcoTours,http://www.corkecotours.com,+353(0)876476295,-8.3914005,51.8700095,Cork,Rochestown,Ireland,"Activity Operator,Tour"
National Kart & Adventure Centre Limerick,http://www.nationalkartcentre.ie,35361340161,-8.5779606,52.684437,Limerick,,Ireland,Activity Operator
The Devils Menu Boutique Cookery School,http://thedevilsmenu.ie,353851000000,-6.9533056,52.5386517,Carlow,Graiguenamanagh,Ireland,"Cooking,Cookery,Learning,Activity Operator"
The Lord Edward Tavern,http://www.lordedward.ie,35314542420,-6.270059,53.343077,Dublin,,Republic of Ireland,"Food and Drink,Pubs and Bar"
Bruxelles,http://www.bruxelles.ie,+353(0)16775362,-6.260839,53.341345,Dublin,Dublin City Centre,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
Wexford Heritage Tours,http://wexfordheritagetours.ie,+353(0)872745580,-6.257983946,52.66175395,Wexford,Gorey,Ireland,"Activity Operator,Tour"
Explorium,https://explorium.ie,35319602000,-6.237292594,53.26706454,Dublin,Sandyford,Ireland,"Restaurant,Craft,Shopping,Climbing,Activity Operator,Learning,Adventure Park,Cafe,Food and Drink,Food Shops"
Kinsale Good Food Circle,http://www.kinsalerestaurants.com,353215000000,-8.524388,51.705591,Cork,Kinsale,Republic of Ireland,"Food and Drink,Restaurant"
Johnston Antiques,https://johnstonantiques.net,35314732384,-6.273524,53.3395503,Dublin,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Portsalon Golf Club,http://www.portsalongolfclub.ie,353749000000,-7.622599,55.207597,Donegal,Portsalon,Republic of Ireland,"Golf Course,Covid Safety Charter,Golf,Activity Operator"
Horseshoe Bar & Restaurant,http://horseshoe.ie,3536821083,-9.4860722,52.4462667,Kerry,Listowel,Ireland,"Covid Safety Charter,Food and Drink,Restaurant"
NewWay Car Hire,https://www.newway.ie,35316057588,-6.2437015,53.4270293,Dublin,,Ireland,"Transport,Coach,Road"
St Helen's Bay Golf Resort,https://www.sthelensbay.ie,353539000000,-6.324866,52.231984,Wexford,Rosslare Harbour,Ireland,"Golf Course,Golf,Activity Operator"
Liberty & Jasmine Vintage Boutique,https://www.libertyandjasminevintage.com/,353876000000,-9.2693369,51.5494388,Cork,Skibbereen,Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
The Rock Crystal Spa at Ballyliffin Lodge,https://www.ballyliffinlodge.com/spa,353749000000,-7.3953474,55.2801178,Donegal,Ballyliffin,Ireland,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Fitness and Leisure,Venue,Spa"
Tory Ferry,http://toryferry.com,+353(0)871993710,-8.175323134,55.14657412,Donegal,,Ireland,"Transport,Activity Operator,Coach,Road"
Irishways-Walking Holidays,http://www.irishways.com,+353(0)12600749,-6.2222,53.3083,Dublin,Belfield,Ireland,"Walking,Activity Operator,Tour"
Fairyhouse Food & Wine School,http://www.fairyhousecookeryschool.com,35316896476,-6.4716486,53.4722405,Meath,Killester,Ireland,"Cooking,Cookery,Learning,Activity Operator"
Keane's Jewellers - Cork,https://www.keanes.ie,353214000000,-8.472195,51.89772,Cork,,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
